timestamp,total_time_ms,visibility_time_ms,gap_time_ms,node_iteration_time_ms,node_count,fps,gaps_processed,angles_processed,nodes_checked,nodes_skipped,probabilities_assigned
2025-06-03T14:31:57.374685,5096.338283998193,0.0,5081.485475995578,5080.683080028393,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:02.476064,4978.672539000399,0.0,4962.826774994028,4962.110339984065,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:07.438800,4838.476411998272,0.0,4823.316954993061,4822.866202972364,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:12.446088,4874.92351399851,0.0,4857.974113998353,4857.52722111647,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:17.522315,4946.67729199864,0.0,4932.503058007569,4931.870367974625,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:22.645359,4993.663882996771,0.0,4978.16987799888,4977.344925835496,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:27.963438,5181.428390991641,0.0,5165.427792002447,5164.523930157884,11762,0.19412198662757874,15,315,3682665,22365,34540
2025-06-03T14:32:33.093295,4993.815601992537,0.0,4978.443678992335,4977.897064891295,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:32:38.013796,4794.578308996279,0.0,4779.600189009216,4779.186526779085,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:32:42.943356,4802.3610829986865,0.0,4784.752516003209,4784.186734046671,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:32:47.957088,4881.178233001265,0.0,4866.472021996742,4865.957198111573,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:32:52.935675,4841.642608997063,0.0,4826.2483139988035,4825.757420854643,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:32:57.985787,4924.95301598683,0.0,4910.021169998799,4909.497838918469,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:33:02.985310,4871.537493003416,0.0,4856.748525999137,4856.276378894108,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:33:08.028612,4916.781355001149,0.0,4903.745385992806,4903.293534996919,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:33:13.417942,5256.0700890026055,0.0,5238.851248999708,5237.955099873943,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:33:18.610725,5059.694145005778,0.0,5045.427400997141,5044.7297089122,11762,0.1914791762828827,15,315,3682665,22365,34540
2025-06-03T14:33:23.971535,5224.79536299943,0.0,5208.042787999148,5206.960209936369,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:29.092777,4978.404281006078,0.0,4963.404873007676,4962.952402056544,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:34.143406,4923.947286995826,0.0,4908.951286008232,4908.315361099085,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:39.276185,5015.369579996332,0.0,4999.267314997269,4998.624002051656,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:44.469355,5065.244889003225,0.0,5050.078254003893,5049.438779999036,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:49.533820,4937.684335993254,0.0,4924.414780005463,4923.884903008002,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:54.700020,5043.615392991342,0.0,5028.8989689870505,5028.169022043585,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:33:59.980733,5153.696523004328,0.0,5138.970483996673,5137.969517076272,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:34:06.607864,6496.542452994618,0.0,6474.326529001701,6472.592421050649,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:34:13.380569,6598.3204130025115,0.0,6579.027547995793,6577.002162957797,11762,0.19744116067886353,15,315,3682665,22365,34540
2025-06-03T14:34:20.067154,6506.8480350018945,0.0,6487.075708006159,6485.156441151048,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:26.847563,6622.223124999437,0.0,6602.997674999642,6600.846379995346,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:33.684048,6634.3351480027195,0.0,6613.986936004949,6612.020965010743,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:39.840401,5990.127826997195,0.0,5975.343320998945,5973.827623005491,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:46.253900,6282.6285930059385,0.0,6260.008158002165,6258.208920786274,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:53.003280,6586.537924988079,0.0,6565.903638009331,6563.828441940132,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:34:59.796776,6620.1094209973235,0.0,6600.727508004638,6598.727867065463,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:35:05.624610,5656.533436005702,0.0,5641.594316999544,5640.129872917896,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:35:10.916248,5157.51160500804,0.0,5140.895585005637,5139.769645000342,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:35:16.424001,5364.877893996891,0.0,5347.695873992052,5346.480745021836,11762,0.18258503079414368,15,315,3682665,22365,34540
2025-06-03T14:35:21.729087,5173.79877800704,0.0,5157.91582800739,5156.78937206394,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:26.976977,5122.191021000617,0.0,5105.995667006937,5104.862967098597,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:32.280804,5172.431921004318,0.0,5154.8937120096525,5153.70760402584,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:37.529651,5114.000892994227,0.0,5100.529364994145,5099.615712024388,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:42.679240,5025.867471005768,0.0,5009.914508002112,5009.318109980086,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:47.750577,4946.123518995591,0.0,4933.090150996577,4932.330880939844,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:52.658874,4793.430998994154,0.0,4778.746873998898,4778.3265608450165,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:35:57.659490,4884.13758999377,0.0,4870.506581006339,4870.033736020559,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:36:02.603882,4818.99593900016,0.0,4802.944868002669,4802.4726099392865,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:36:07.570463,4840.145851005218,0.0,4826.666590990499,4826.188848921447,11762,0.1586218923330307,15,315,3682665,22365,34540
2025-06-03T14:36:12.545184,4853.457891993457,0.0,4837.841913991724,4837.314874006552,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:17.811228,5143.674817998544,0.0,5129.808382000192,5128.961758004152,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:22.756710,4820.230908007943,0.0,4804.947493990767,4804.347829995095,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:27.790369,4909.962813995662,0.0,4896.684484003345,4896.144329992239,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:32.750111,4834.569137994549,0.0,4820.015104007325,4819.577074958943,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:37.751192,4880.973475999781,0.0,4867.212950004614,4866.75807798747,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:42.716366,4843.002613997669,0.0,4828.689607005799,4828.261468996061,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:47.677669,4840.77518399863,0.0,4827.608676001546,4827.132633945439,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:52.608524,4814.744859002531,0.0,4797.754637009348,4797.216738938005,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:36:57.600860,4873.504335002508,0.0,4857.690878998255,4857.157620877842,11762,0.19551871716976166,15,315,3682665,22365,34540
2025-06-03T14:37:02.496934,4772.345813005813,0.0,4753.011578010046,4752.588161136373,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:07.442795,4813.6268819944235,0.0,4796.993657000712,4796.581199072534,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:12.410811,4838.509412002168,0.0,4823.209397000028,4822.7713080414105,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:17.630506,5095.868792996043,0.0,5082.852113991976,5082.188618122018,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:22.680081,4923.758908000309,0.0,4909.228182004881,4908.689968942781,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:27.633476,4833.151031998568,0.0,4820.205634998274,4819.645033086999,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:32.597067,4844.559224991826,0.0,4829.327900006319,4828.872477111872,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:37.558227,4840.694779995829,0.0,4827.297287003603,4826.752741879318,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:42.481327,4800.597310997546,0.0,4786.301364991232,4785.808103901218,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:47.429972,4826.788088001194,0.0,4812.7817530039465,4812.234760116553,11762,0.1998840719461441,15,315,3682665,22365,34540
2025-06-03T14:37:52.383778,4833.631076995516,0.0,4817.850157996872,4817.367488969467,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:37:57.339438,4832.205882004928,0.0,4818.621487007476,4818.148246922647,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:02.250704,4787.520673999097,0.0,4771.374678995926,4770.932816056302,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:07.160732,4792.302187008318,0.0,4779.519137999159,4779.078607170959,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:12.336193,5051.082243007841,0.0,5036.376403004397,5035.730863062781,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:17.373626,4915.720474993577,0.0,4903.141903007054,4902.537772883079,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:22.304715,4807.914853998227,0.0,4792.775847003213,4792.259089896106,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:27.342551,4912.648618003004,0.0,4899.42224699189,4898.890957018011,11762,0.200678288936615,15,315,3682665,22365,34540
2025-06-03T14:38:32.395640,4929.166453992366,0.0,4914.473299009842,4914.001459881547,11762,0.200678288936615,15,315,3682665,22365,34540
